,PRODUCTO,PRESENTACION,MARCA,CATEGORIA,CATALOGO,PRECIO,FECHAREGISTRO,CADENACOMERCIAL,GIRO,NOMBRECOMERCIAL,DIRECCION,ESTADO,MUNICIPIO,LATITUD,LONGITUD
469336,Huevo,Paquete C/18 Blanco,Precíssimo,Huevo,Pacic,69.9,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469390,Leche Condensada,Lata 385 Gr.,La Lechera. Cero,Leche Procesada,Basicos,35.5,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469391,Leche Condensada,Botella 335 Gr. (plástico),La Lechera. Original,Leche Procesada,Basicos,50.5,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469392,Leche Condensada,Lata 100 Gr.,La Lechera. Original,Leche Procesada,Basicos,12.9,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469393,Leche Condensada,Lata 375 Gr.,La Lechera. Original,Leche Procesada,Basicos,27.9,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469394,Leche en Polvo,Bolsa 460 Gr. Entera,Alpura. Clásica,Leche Procesada,Basicos,99.9,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469395,Leche en Polvo,Bolsa 460 Gr. Parcialmente Descremada Deslactosada,Alpura. Deslactosada,Leche Procesada,Basicos,91,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469396,Leche en Polvo,Bolsa 480 Gr.,Nido. Entera. Forticrece,Leche Procesada,Basicos,104,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469397,Leche en Polvo,Lata. 1.08 Kg.,Nido. Entera. Forticrece,Leche Procesada,Basicos,180,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469398,Leche en Polvo,Lata 1.4 Kg. (alimento para Niños...),Nido. Kinder,Leche Procesada,Basicos,240,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469399,Leche en Polvo,Lata 360 Gr. (alimento para Niños...),Nido. Kinder,Leche Procesada,Basicos,98.9,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469400,Leche Evaporada,Lata 360 Gr. Evaporada Parcialmente Descremada,Carnation. Clavel,Leche Procesada,Basicos,20.9,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469401,Leche Evaporada,Lata 360 Gr. Reducida en Grasa,Carnation. Clavel,Leche Procesada,Basicos,27,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469402,Leche Ultrapasteurizada,Caja 1 Lt. Parcialmente Descremada. Semi,Alpura,Leche Procesada,Basicos,40.5,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469403,Leche Ultrapasteurizada,Caja 1 Lt. Parcialmente Descremada. Azul,Alpura. Clásica,Leche Procesada,Basicos,37.5,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469404,Leche Ultrapasteurizada,Caja 1 Lt. Entera,Lala,Leche Procesada,Basicos,38.9,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469405,Leche Ultrapasteurizada,Caja 1 Lt. Entera,Santa Clara,Leche Procesada,Basicos,41.9,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469406,Leche Ultrapasteurizada,Bolsa 1 Lt. Entera,Valley Foods,Leche Procesada,Pacic,14.9,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469407,Leche Ultrapasteurizada,Envase o Caja 1 Lt. Entera,Valley Foods,Leche Procesada,Pacic,23.5,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469429,Maíz Palomero,Bolsa 500 Gr.,Verde Valle,Legumbres Secas,Basicos,26.5,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469430,Maíz Pozolero,Bolsa 1 Kg. Roja,Ovarb-lolita,Tortillas y Derivados del Maiz,Basicos,43.9,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469733,Tortilla de Maíz,1 Kg. Granel,S/M,Tortillas y Derivados del Maiz,Pacic,13.9,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469734,Tortilla de Maíz,1 Kg. Granel. Amarilla,S/M,Tortillas y Derivados del Maiz,Pacic,13.9,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469735,Tortilla de Maíz,1 Kg. Granel. Blanca. Chica,S/M,Tortillas y Derivados del Maiz,Pacic,14.1,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469736,Tostadas de Maíz,Paquete 324 Gr. Onduladas,Milpa Real,Tortillas y Derivados del Maiz,Basicos,41.9,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469737,Tostadas de Maíz,Caja 216 Gr. Clásicas. Horneadas Sin Grasa. Maíz Blanco,Saníssimo,Tortillas y Derivados del Maiz,Basicos,36.5,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469791,Arroz,Bolsa 900 Gr. Extra,Aurrera,Arroz y Cereales Preparados,Pacic,18,2026/02/20,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Hermosillo,Paseo Río Sonora No. 37a Sur. Esq. Blvd. Solidaridad. Col. Proyecto Río Sonora. Cp. 83289,Sonora,Hermosillo,29.066837,-110.967247
469792,Arroz,Bolsa 907 Gr. Super Extra,La Merced,Arroz y Cereales Preparados,Pacic,20,2026/02/20,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Hermosillo,Paseo Río Sonora No. 37a Sur. Esq. Blvd. Solidaridad. Col. Proyecto Río Sonora. Cp. 83289,Sonora,Hermosillo,29.066837,-110.967247
469793,Arroz,Bolsa 907 Gr. Super Extra,Schettino,Arroz y Cereales Preparados,Pacic,21,2026/02/20,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Hermosillo,Paseo Río Sonora No. 37a Sur. Esq. Blvd. Solidaridad. Col. Proyecto Río Sonora. Cp. 83289,Sonora,Hermosillo,29.066837,-110.967247
469797,Carne Cerdo,1 Kg. Granel. Chuleta Arriera o Chuleta Mixta,S/M,Carne y Visceras de Cerdo,Pacic,114,2026/02/20,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Hermosillo,Paseo Río Sonora No. 37a Sur. Esq. Blvd. Solidaridad. Col. Proyecto Río Sonora. Cp. 83289,Sonora,Hermosillo,29.066837,-110.967247
469798,Carne Cerdo,1 Kg. Granel. Costilla,S/M,Carne y Visceras de Cerdo,Pacic,149,2026/02/20,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Hermosillo,Paseo Río Sonora No. 37a Sur. Esq. Blvd. Solidaridad. Col. Proyecto Río Sonora. Cp. 83289,Sonora,Hermosillo,29.066837,-110.967247
469799,Carne Pollo,1 Kg. Granel. Entero. con Vísceras o Tipo Super o Entero Supermercado o Canal Entera,S/M,Carne de Ave,Pacic,50,2026/02/20,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Hermosillo,Paseo Río Sonora No. 37a Sur. Esq. Blvd. Solidaridad. Col. Proyecto Río Sonora. Cp. 83289,Sonora,Hermosillo,29.066837,-110.967247
469800,Carne Pollo,1 Kg. Granel. Pierna con Muslo. Corte Americano,S/M,Carne de Ave,Pacic,38,2026/02/20,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Hermosillo,Paseo Río Sonora No. 37a Sur. Esq. Blvd. Solidaridad. Col. Proyecto Río Sonora. Cp. 83289,Sonora,Hermosillo,29.066837,-110.967247
469801,Carne Res,1 Kg. Granel. Chambarete con Hueso,S/M,Carne y Visceras de Res,Pacic,118,2026/02/20,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Hermosillo,Paseo Río Sonora No. 37a Sur. Esq. Blvd. Solidaridad. Col. Proyecto Río Sonora. Cp. 83289,Sonora,Hermosillo,29.066837,-110.967247
469806,Frijol,Bolsa 900 Gr. Negro. Querétaro,Aurrera,Legumbres Secas,Pacic,21,2026/02/20,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Hermosillo,Paseo Río Sonora No. 37a Sur. Esq. Blvd. Solidaridad. Col. Proyecto Río Sonora. Cp. 83289,Sonora,Hermosillo,29.066837,-110.967247
469807,Huevo,Paquete C/18 Blanco,Bachoco,Huevo,Pacic,59,2026/02/20,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Hermosillo,Paseo Río Sonora No. 37a Sur. Esq. Blvd. Solidaridad. Col. Proyecto Río Sonora. Cp. 83289,Sonora,Hermosillo,29.066837,-110.967247
469808,Huevo,Paquete C/18 Blanco,Rancho Grande,Huevo,Pacic,55,2026/02/20,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Hermosillo,Paseo Río Sonora No. 37a Sur. Esq. Blvd. Solidaridad. Col. Proyecto Río Sonora. Cp. 83289,Sonora,Hermosillo,29.066837,-110.967247
469811,Leche Ultrapasteurizada,Envase o Caja 1 Lt. Entera,Great Value,Leche Procesada,Pacic,20,2026/02/20,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Hermosillo,Paseo Río Sonora No. 37a Sur. Esq. Blvd. Solidaridad. Col. Proyecto Río Sonora. Cp. 83289,Sonora,Hermosillo,29.066837,-110.967247
469812,Leche Ultrapasteurizada,Caja 1 Lt. Entera,Santa Clara,Leche Procesada,Pacic,37,2026/02/20,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Hermosillo,Paseo Río Sonora No. 37a Sur. Esq. Blvd. Solidaridad. Col. Proyecto Río Sonora. Cp. 83289,Sonora,Hermosillo,29.066837,-110.967247
469823,Tortilla de Maíz,1 Kg. Granel,S/M,Tortillas y Derivados del Maiz,Pacic,13.4,2026/02/20,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Hermosillo,Paseo Río Sonora No. 37a Sur. Esq. Blvd. Solidaridad. Col. Proyecto Río Sonora. Cp. 83289,Sonora,Hermosillo,29.066837,-110.967247
469887,Arroz,Bolsa 900 Gr. Super Extra,La Merced,Arroz y Cereales Preparados,Basicos,30.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
469888,Arroz,Bolsa 900 Gr. Super Extra,Ley,Arroz y Cereales Preparados,Pacic,15.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
469889,Arroz,Bolsa 900 Gr. Super Extra. Verde,Schettino,Arroz y Cereales Preparados,Basicos,24.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
469890,Arroz,Bolsa 900 Gr. Super Extra,Verde Valle,Arroz y Cereales Preparados,Basicos,38.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
469955,Carne Cerdo,1 Kg. Granel. Chuleta Natural,Bachoco,Carne y Visceras de Cerdo,Basicos,79.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
469956,Carne Cerdo,1 Kg. Granel. Chuleta Ahumada o Entrecot Ahumado,S/M,Carne y Visceras de Cerdo,Basicos,149.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
469957,Carne Cerdo,1 Kg. Granel. Chuleta de Paleta de Puerco,S/M,Carne y Visceras de Cerdo,Pacic,61.5,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
469958,Carne Cerdo,1 Kg. Granel. Espinazo o Espinazo Cargado,S/M,Carne y Visceras de Cerdo,Basicos,39.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
469959,Carne Cerdo,1 Kg. Granel. Manitas,S/M,Carne y Visceras de Cerdo,Basicos,62.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
469960,Carne Cerdo,1 Kg. Granel. Pierna Entera Sin Hueso o Pernil Sin Hueso,S/M,Carne y Visceras de Cerdo,Basicos,103.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
469961,Carne Pollo,1 Kg. Granel. Entero,Bachoco,Carne de Ave,Basicos,45.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
469962,Carne Pollo,1 Kg. Granel. Muslo (con Piel),S/M,Carne de Ave,Basicos,46.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
469963,Carne Pollo,1 Kg. Granel. Muslo (sin Piel) o Light,S/M,Carne de Ave,Basicos,101.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
469964,Carne Pollo,1 Kg. Granel. Pechuga con Hueso o Anatómica o Sin Rabadilla (con Piel),S/M,Carne de Ave,Basicos,121.5,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
469965,Carne Pollo,1 Kg. Granel. Pechuga. Filete,S/M,Carne de Ave,Basicos,109.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
469966,Carne Pollo,1 Kg. Granel. Pierna con Muslo,S/M,Carne de Ave,Pacic,32.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
469967,Carne Pollo,1 Kg. Granel. Pierna o Pierna Bate,S/M,Carne de Ave,Basicos,56.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
469968,Carne Res,1 Kg. Granel. Falda o para Deshebrar o Deshebrada,S/M,Carne y Visceras de Res,Basicos,299.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
469969,Carne Res,1 Kg. Granel. Hígado,S/M,Carne y Visceras de Res,Basicos,44.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
469970,Carne Res,1 Kg. Granel. Milanesa de Bola o Auténtica de Bola o de Bola Corte Delgado o de Pulpa Bola,S/M,Carne y Visceras de Res,Basicos,242.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
469971,Carne Res,1 Kg. Granel. Molida,S/M,Carne y Visceras de Res,Basicos,199.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
469972,Carne Res,1 Kg. Granel. Panza o Menudo. Cocidos,S/M,Carne y Visceras de Res,Basicos,129.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
469973,Carne Res,1 Kg. Granel. Panza o Menudo. Crudos,S/M,Carne y Visceras de Res,Basicos,89.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
469974,Carne Res,1 Kg. Granel. Retazo con Hueso o Cocido Comercial,S/M,Carne y Visceras de Res,Basicos,139.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
469975,Carne Res,Paquete 500 Gr. Hígado Rebanado,Sukarne,Carne y Visceras de Res,Basicos,39.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
470177,Frijol,Bolsa 900 Gr. Pinto (nacional),La Merced,Legumbres Secas,Basicos,58.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
470178,Frijol,Bolsa 900 Gr. Negro,Ley,Legumbres Secas,Pacic,20.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
470179,Frijol,Bolsa 1 Kg. Negro. Jamapa,Verde Valle,Legumbres Secas,Basicos,78.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
470180,Frijol,Bolsa 900 Gr. Pinto,Verde Valle,Legumbres Secas,Basicos,39.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
470181,Frijoles,Bolsa 400 Gr. Refritos. Negros,Isadora,Frutas y Legumbres Procesadas,Basicos,20.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
470182,Frijoles,Bolsa 430 Gr. Refritos. Bayos,La Sierra,Frutas y Legumbres Procesadas,Basicos,15.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
470212,Harina de Arroz,Caja 500 Gr.,Tres Estrellas,Arroz y Cereales Preparados,Basicos,28.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
470213,Harina de Maíz,Caja 425 Gr. Fécula. Natural,Maizena,Tortillas y Derivados del Maiz,Basicos,64.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
470214,Harina de Maíz,Paquete 1 Kg.,Maseca,Tortillas y Derivados del Maiz,Basicos,18.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
470215,Harina de Maíz,Paquete 1 Kg. Maíz Blanco. Nixtamalizado,Minsa,Tortillas y Derivados del Maiz,Basicos,18.5,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
470224,Huevo,Paquete C/12 Blanco,Bachoco,Huevo,Basicos,52.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
470277,Leche Condensada,Lata 385 Gr.,La Lechera. Cero,Leche Procesada,Basicos,34.5,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
470278,Leche Condensada,Botella 335 Gr. (plástico),La Lechera. Original,Leche Procesada,Basicos,47,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
